app_id,request_comp,name,value
com.gstotpauthenticator,header,Accept-Encoding,gzip
com.gstotpauthenticator,header,Content-Length,133
de.otp.main,header,Content-Type,application/plain
de.otp.main,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
de.otp.main,header,Host,onetimepass.telesec.de
de.otp.main,header,Connection,Keep-Alive
de.otp.main,header,Accept-Encoding,gzip
de.otp.main,header,Content-Length,41
vn.funtap.smartotp,header,:authority,api.platformjk.com
vn.funtap.smartotp,header,content-type,application/x-www-form-urlencoded
vn.funtap.smartotp,header,content-length,11
vn.funtap.smartotp,header,accept-encoding,gzip
vn.funtap.smartotp,header,user-agent,okhttp/4.7.2
ua.com.cs.ifobs.mobile.android.otp,header,Host,otpsmart.com.ua
ua.com.cs.ifobs.mobile.android.otp,header,Connection,Keep-Alive
ua.com.cs.ifobs.mobile.android.otp,header,Accept-Encoding,gzip
ua.com.cs.ifobs.mobile.android.otp,header,User-Agent,okhttp/3.2.0
com.mds.canarabankapp,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com.mds.canarabankapp,header,Host,appotp.canarabank.in
com.mds.canarabankapp,header,Connection,Keep-Alive
com.mds.canarabankapp,header,Accept-Encoding,gzip
com.netfiles.netfilesotp,header,Content-Type,application/x-www-form-urlencoded
com.netfiles.netfilesotp,header,charset,utf-8
com.netfiles.netfilesotp,header,Content-Length,52
com.netfiles.netfilesotp,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com.netfiles.netfilesotp,header,Host,netfiles.de
com.netfiles.netfilesotp,header,Connection,Keep-Alive
com.netfiles.netfilesotp,header,Accept-Encoding,gzip
eu.netinfo.bcb.otp,header,Accept,application/json
eu.netinfo.bcb.otp,header,Content-type,application/json
eu.netinfo.bcb.otp,header,Content-Length,164
eu.netinfo.bcb.otp,header,Host,onlinebanking.bcb.bm
eu.netinfo.bcb.otp,header,Connection,Keep-Alive
com.stove.otp.google.android,header,:authority,otp.onstove.com
com.stove.otp.google.android,header,appversion,1.2.0
com.stove.otp.google.android,header,stoveos,A
com.stove.otp.google.android,header,accept-language,ko-KR
com.stove.otp.google.android,header,os-version,10
com.stove.otp.google.android,header,os-type,A
com.stove.otp.google.android,header,content-type,application/x-www-form-urlencoded
com.stove.otp.google.android,header,content-length,41
com.stove.otp.google.android,header,accept-encoding,gzip
com.stove.otp.google.android,header,user-agent,okhttp/3.12.0
com18deglab.cylocklite,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com18deglab.cylocklite,header,Host,www.google.com
com18deglab.cylocklite,header,Connection,Keep-Alive
com18deglab.cylocklite,header,Accept-Encoding,gzip
com.mdmobiasbancadigipass,header,:authority,offlinepages-pa.googleapis.com
com.mdmobiasbancadigipass,header,content-length,133
com.mdmobiasbancadigipass,header,content-type,application/x-protobuf
com.mdmobiasbancadigipass,header,sec-fetch-site,none
com.mdmobiasbancadigipass,header,sec-fetch-mode,no-cors
com.mdmobiasbancadigipass,header,user-agent,"Mozilla/5.0 (Linux; Android 10; SM-A505YN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.96 Mobile Safari/537.36"
com.mdmobiasbancadigipass,header,accept-encoding,"gzip, deflate, br"
com.mdmobiasbancadigipass,queryString,key,AIzaSyBOti4mM-6x9WDnZIjIeyEU21OpBXqWBgw
com.changingtec.motp.pro,header,:authority,firebase-settings.crashlytics.com
com.changingtec.motp.pro,header,cache-control,no-cache
com.changingtec.motp.pro,header,x-crashlytics-developer-token,470fa2b4ae81cd56ecbcda9735803434cec591fa
com.changingtec.motp.pro,header,x-crashlytics-device-model,samsung/SM-A505YN
com.changingtec.motp.pro,header,x-crashlytics-installation-id,570d686264974702a5f18df087897252
com.changingtec.motp.pro,header,x-crashlytics-os-display-version,10
com.changingtec.motp.pro,header,accept,application/json
com.changingtec.motp.pro,header,x-crashlytics-api-client-version,17.3.0
com.changingtec.motp.pro,header,user-agent,Crashlytics Android SDK/17.3.0
com.changingtec.motp.pro,header,x-crashlytics-api-client-type,android
com.changingtec.motp.pro,header,x-crashlytics-google-app-id,1:65989949549:android:2c914e97af6f49a4
com.changingtec.motp.pro,header,x-crashlytics-os-build-version,A505YNDVS4BTJ2
com.changingtec.motp.pro,header,accept-encoding,gzip
com.changingtec.motp.pro,queryString,instance,3b0f0263d038d1285145c451502dd8f04cb41892
com.changingtec.motp.pro,queryString,build_version,108
com.changingtec.motp.pro,queryString,display_version,3.10.7.201224
com.changingtec.motp.pro,queryString,source,1
com.pacifico.pacificid,header,Content-Type,application/json
com.pacifico.pacificid,header,Accept,application/vnd.detectid.v6
com.pacifico.pacificid,header,user-agent,DetectID
com.pacifico.pacificid,header,Host,www.bp.fin.ec
com.pacifico.pacificid,header,Connection,Keep-Alive
com.pacifico.pacificid,header,Accept-Encoding,gzip
com.pacifico.pacificid,header,Content-Length,1440
com.pacifico.pacificid,queryString,code,57442575
com.lenovo.otp,header,Content-Type,application/x-www-form-urlencoded
com.lenovo.otp,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com.lenovo.otp,header,Host,otp.lenovo.com
com.lenovo.otp,header,Connection,Keep-Alive
com.lenovo.otp,header,Accept-Encoding,gzip
com.lenovo.otp,header,Content-Length,10
jp.konami.android.otp_token,header,Content-Length,90
jp.konami.android.otp_token,header,Content-Type,application/x-www-form-urlencoded
jp.konami.android.otp_token,header,Host,swt-gate.konamionline.com
jp.konami.android.otp_token,header,Connection,Keep-Alive
vn.savis.smartid,header,Accept,application/json
vn.savis.smartid,header,User-Agent,com.yandex.mobile.metrica.sdk/3.5.3.17744 (Samsung SM-A505YN; Android 10)
vn.savis.smartid,header,Send-Timestamp,1632031259
vn.savis.smartid,header,Content-Type,application/x-www-form-urlencoded
vn.savis.smartid,header,Host,rosenberg.appmetrica.yandex.net
vn.savis.smartid,header,Connection,Keep-Alive
vn.savis.smartid,header,Accept-Encoding,gzip
vn.savis.smartid,header,Content-Length,192
vn.savis.smartid,queryString,encrypted_request,1
vn.savis.smartid,queryString,deviceid,51cad9dfe1a0ff96aea17535068ed7fe
vn.savis.smartid,queryString,device_type,phone
vn.savis.smartid,queryString,uuid,6b643481dc4f46f58816921c22bea6fb
vn.savis.smartid,queryString,analytics_sdk_version_name,3.5.3
vn.savis.smartid,queryString,analytics_sdk_build_number,17744
vn.savis.smartid,queryString,analytics_sdk_build_type,internal
vn.savis.smartid,queryString,app_version_name,2.7.0
vn.savis.smartid,queryString,app_build_number,270
vn.savis.smartid,queryString,os_version,10
vn.savis.smartid,queryString,os_api_level,29
vn.savis.smartid,queryString,is_rooted,0
vn.savis.smartid,queryString,app_framework,native
vn.savis.smartid,queryString,app_id,ru.yandex.key
vn.savis.smartid,queryString,app_platform,android
vn.savis.smartid,queryString,android_id,9a2edc351b248dac
vn.savis.smartid,queryString,request_id,1
vn.savis.smartid,queryString,adv_id,00291781-441b-4581-818f-173c2bfee5ab
vn.savis.smartid,queryString,limit_ad_tracking,0
com.azure.authenticator,header,Content-Type,application/json
com.azure.authenticator,header,Accept,application/json
com.azure.authenticator,header,Content-Encoding,gzip
com.azure.authenticator,header,Cache-Control,no-cache
com.azure.authenticator,header,X-Android-Package,com.azure.authenticator
com.azure.authenticator,header,x-firebase-client,fire-core/19.3.0 kotlin/1.4.10 fire-installations/16.3.3 fire-iid/21.0.0 fire-fcm/20.1.7_1p fire-analytics/18.0.0 fire-android/
com.azure.authenticator,header,x-firebase-client-log-type,3
com.azure.authenticator,header,X-Android-Cert,8E6793904760B6D8A546CD01058020A968C6DD3E
com.azure.authenticator,header,x-goog-api-key,AIzaSyDQiqY4cX3UacZZhMN3CIu1gUE2XywMQug
com.azure.authenticator,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com.azure.authenticator,header,Host,firebaseinstallations.googleapis.com
com.azure.authenticator,header,Connection,Keep-Alive
com.azure.authenticator,header,Accept-Encoding,gzip
com.azure.authenticator,header,Content-Length,133
vietcombank.itcenter.vcbsmartoptv10,header,:authority,accounts.google.com
vietcombank.itcenter.vcbsmartoptv10,header,content-length,1
vietcombank.itcenter.vcbsmartoptv10,header,origin,https://www.google.com
vietcombank.itcenter.vcbsmartoptv10,header,content-type,application/x-www-form-urlencoded
vietcombank.itcenter.vcbsmartoptv10,header,sec-fetch-site,none
vietcombank.itcenter.vcbsmartoptv10,header,sec-fetch-mode,no-cors
vietcombank.itcenter.vcbsmartoptv10,header,user-agent,"Mozilla/5.0 (Linux; Android 10; SM-A505YN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.96 Mobile Safari/537.36"
vietcombank.itcenter.vcbsmartoptv10,header,accept-encoding,"gzip, deflate, br"
vietcombank.itcenter.vcbsmartoptv10,header,accept-language,"en-AU,en-GB;q=0.9,en-US;q=0.8,en;q=0.7"
vietcombank.itcenter.vcbsmartoptv10,header,cookie,__Host-GAPS=1:CaO8m2bkM0Rm0jJqmVUWPs2tS3GpPg:vNJmvjWRl-OhiA0O
vietcombank.itcenter.vcbsmartoptv10,queryString,gpsia,1
vietcombank.itcenter.vcbsmartoptv10,queryString,source,ChromiumBrowser
vietcombank.itcenter.vcbsmartoptv10,queryString,json,standard
com.scrignosa,header,Content-Type,application/json
com.scrignosa,header,Accept,application/json
com.scrignosa,header,Content-Encoding,gzip
com.scrignosa,header,X-Android-Package,com.scrignosa
com.scrignosa,header,x-firebase-client,fire-installations/16.3.1 fire-core/19.3.0 kotlin/1.2.50 fire-fcm/20.2.0 fire-analytics/17.4.3 fire-iid/20.2.0 fire-android/
com.scrignosa,header,x-firebase-client-log-type,3
com.scrignosa,header,X-Android-Cert,8E6793904760B6D8A546CD01058020A968C6DD3E
com.scrignosa,header,x-goog-api-key,AIzaSyAi-kef4ouYP0V91V6CBxxbZBthby2EXFg
com.scrignosa,header,User-Agent,Dalvik/2.1.0 (Linux; U; Android 10; SM-A505YN Build/QP1A.190711.020)
com.scrignosa,header,Host,firebaseinstallations.googleapis.com
com.scrignosa,header,Connection,Keep-Alive
com.scrignosa,header,Accept-Encoding,gzip
com.scrignosa,header,Content-Length,135
kr.or.kftc.fsc,header,Accept-Encoding,UTF-8
kr.or.kftc.fsc,header,User-Agent,
kr.or.kftc.fsc,header,Content-Type,application/report; charset=utf-8
kr.or.kftc.fsc,header,Content-Length,3945
kr.or.kftc.fsc,header,Host,ssc.kftc.or.kr
kr.or.kftc.fsc,header,Connection,Keep-Alive
com.egypt.ais.aismotp,header,Accept-Encoding,gzip
com.egypt.ais.aismotp,header,User-Agent,Mozilla/5.0 (Windows; U; WindowsNT 5.1; en-US; rv1.8.1.6) Gecko/20070725 Firefox/2.0.0.6
com.egypt.ais.aismotp,header,Referer,http://www.google.com
com.egypt.ais.aismotp,header,Host,play.google.com
com.egypt.ais.aismotp,header,Connection,Keep-Alive
com.egypt.ais.aismotp,queryString,id,com.egypt.ais.aismotp
com.egypt.ais.aismotp,queryString,hl,en
com.authenticator.authservice2,header,:authority,firebase-settings.crashlytics.com
com.authenticator.authservice2,header,cache-control,no-cache
com.authenticator.authservice2,header,x-crashlytics-developer-token,470fa2b4ae81cd56ecbcda9735803434cec591fa
com.authenticator.authservice2,header,x-crashlytics-device-model,samsung/SM-A505YN
com.authenticator.authservice2,header,x-crashlytics-installation-id,a1452bede2114fa8b9b385953ceb1182
com.authenticator.authservice2,header,x-crashlytics-os-display-version,10
com.authenticator.authservice2,header,accept,application/json
com.authenticator.authservice2,header,x-crashlytics-api-client-version,17.0.1
com.authenticator.authservice2,header,user-agent,Crashlytics Android SDK/17.0.1
com.authenticator.authservice2,header,x-crashlytics-api-client-type,android
com.authenticator.authservice2,header,x-crashlytics-google-app-id,1:957012540161:android:3e8e4bb4be573b88d5f900
com.authenticator.authservice2,header,x-crashlytics-os-build-version,A505YNDVS4BTJ2
com.authenticator.authservice2,header,accept-encoding,gzip
com.authenticator.authservice2,queryString,instance,77f8c1f2fc3ed4e490e3686c5370078c04a9b415
com.authenticator.authservice2,queryString,build_version,55
com.authenticator.authservice2,queryString,display_version,1.87
com.authenticator.authservice2,queryString,source,1
